latitude,longitude,rainfall_mm_hr,reliability_flag
17.65,83.65,0.75175726,0
17.75,83.65,0.12711763,0
17.85,83.65,0.097782664,0
17.95,83.65,0.09628645,0
18.05,83.65,0.0430616,0
18.15,83.65,0.032760162,0
18.25,83.65,0.0,0
18.35,83.65,0.0,0
18.45,83.65,0.0,0
18.55,83.65,0.0,0
18.65,83.65,0.0,0
18.75,83.65,0.0,0
18.85,83.65,0.0,0
18.95,83.65,0.0,0
19.05,83.65,0.0,0
19.15,83.65,0.23541674,0
19.25,83.65,0.28195375,0
19.35,83.65,0.30547455,0
19.45,83.65,0.0,0
19.55,83.65,0.0,0
19.65,83.65,0.0,0
19.75,83.65,0.0,0
19.85,83.65,0.0,0
19.95,83.65,0.0,0
20.05,83.65,0.0,0
20.15,83.65,0.91617155,0
20.25,83.65,1.4315077,0
20.35,83.65,2.3200095,0
20.45,83.65,2.6268399,0
20.55,83.65,2.180581,0
20.65,83.65,1.4541315,0
20.75,83.65,2.9202242,0
20.85,83.65,3.6027703,0
20.95,83.65,3.505418,0
21.05,83.65,3.8665655,0
21.15,83.65,3.8535504,0
21.25,83.65,3.9573386,0
21.35,83.65,4.0413003,0
21.45,83.65,4.391928,0
21.55,83.65,4.409404,0
21.65,83.65,4.1799517,0
21.75,83.65,3.2952814,0
21.85,83.65,2.1840477,0
21.95,83.65,1.9145831,0
22.05,83.65,0.0,0
22.15,83.65,0.0,0
22.25,83.65,0.0,0
22.35,83.65,0.0,0
22.45,83.65,0.0,0
22.55,83.65,0.0,0
22.65,83.65,0.0,0
22.75,83.65,0.0,0
17.55,83.75,1.4170187,0
17.65,83.75,1.2397053,0
17.75,83.75,0.5124809,0
17.85,83.75,0.38005286,0
17.95,83.75,0.11767581,0
18.05,83.75,0.043110114,0
18.15,83.75,0.076712556,0
18.25,83.75,0.0,0
18.35,83.75,0.0,0
18.45,83.75,0.0,0
18.55,83.75,0.0,0
18.65,83.75,0.0,0
18.75,83.75,0.0,0
18.85,83.75,0.0,0
18.95,83.75,0.0,0
19.05,83.75,0.0,0
19.15,83.75,0.2247501,0
19.25,83.75,0.27214578,0
19.35,83.75,0.30178478,0
19.45,83.75,0.0,0
19.55,83.75,0.0,0
19.65,83.75,0.0,0
19.75,83.75,0.0,0
19.85,83.75,0.0,0
19.95,83.75,0.0,0
20.05,83.75,0.0,0
20.15,83.75,1.5316044,0
20.25,83.75,2.497561,0
20.35,83.75,3.6571658,0
20.45,83.75,3.2431512,0
20.55,83.75,2.7740145,0
20.65,83.75,2.3139968,0
20.75,83.75,3.864273,0
20.85,83.75,3.8408172,0
20.95,83.75,3.8175688,0
21.05,83.75,4.5539145,0
21.15,83.75,4.5257435,0
21.25,83.75,4.061412,0
21.35,83.75,4.3328457,0
21.45,83.75,4.7120414,0
21.55,83.75,3.4599,0
21.65,83.75,3.1016014,0
21.75,83.75,3.2629313,0
21.85,83.75,2.2642336,0
21.95,83.75,0.0,0
22.05,83.75,0.0,0
22.15,83.75,0.0,0
22.25,83.75,0.0,0
22.35,83.75,0.0,0
22.45,83.75,0.0,0
22.55,83.75,0.0,0
22.65,83.75,0.0,0
22.75,83.75,0.0,0
17.55,83.85,1.3848586,0
17.65,83.85,1.9675655,0
17.75,83.85,0.82748693,0
17.85,83.85,0.49220476,0
17.95,83.85,0.33326295,0
18.05,83.85,0.0,0
18.15,83.85,0.0,0
18.25,83.85,0.0,0
18.35,83.85,0.0,0
18.45,83.85,0.0,0
18.55,83.85,0.0,0
18.65,83.85,0.0,0
18.75,83.85,0.0,0
18.85,83.85,0.0,0
18.95,83.85,0.0,0
19.05,83.85,0.0,0
19.15,83.85,0.1558841,0
19.25,83.85,0.23598826,0
19.35,83.85,0.0,0
19.45,83.85,0.0,0
19.55,83.85,0.0,0
19.65,83.85,0.0,0
19.75,83.85,0.0,0
19.85,83.85,0.0,0
19.95,83.85,1.2315613,0
20.05,83.85,1.4949229,0
20.15,83.85,2.0492115,0
20.25,83.85,3.0851235,0
20.35,83.85,4.09093,0
20.45,83.85,4.125147,0
20.55,83.85,3.6263833,0
20.65,83.85,3.3371716,0
20.75,83.85,4.120121,0
20.85,83.85,3.8870316,0
20.95,83.85,4.3314047,0
21.05,83.85,5.0221868,0
21.15,83.85,4.8638735,0
21.25,83.85,4.06236,0
21.35,83.85,4.0294666,0
21.45,83.85,4.5728216,0
21.55,83.85,3.1939108,0
21.65,83.85,2.9552004,0
21.75,83.85,2.5489616,0
21.85,83.85,0.0,0
21.95,83.85,0.0,0
22.05,83.85,1.2098439,0
22.15,83.85,1.0159324,0
22.25,83.85,0.8425252,0
22.35,83.85,0.0,0
22.45,83.85,0.0,0
22.55,83.85,0.0,0
22.65,83.85,0.0,0
22.75,83.85,0.0,0
17.55,83.95,1.0068262,0
17.65,83.95,1.2725339,0
17.75,83.95,1.3543779,0
17.85,83.95,1.1496359,0
17.95,83.95,0.48464417,0
18.05,83.95,0.0,0
18.15,83.95,0.0,0
18.25,83.95,0.0,0
18.35,83.95,0.0,0
18.45,83.95,0.0,0
18.55,83.95,0.0,0
18.65,83.95,0.0,0
18.75,83.95,0.0,0
18.85,83.95,0.0,0
18.95,83.95,0.0,0
19.05,83.95,0.0,0
19.15,83.95,0.0,0
19.25,83.95,0.0,0
19.35,83.95,0.0,0
19.45,83.95,0.0,0
19.55,83.95,0.0,0
19.65,83.95,0.0,0
19.75,83.95,0.0,0
19.85,83.95,0.0,0
19.95,83.95,1.21432,0
20.05,83.95,1.5561911,0
20.15,83.95,2.20933,0
20.25,83.95,3.3755262,0
20.35,83.95,3.967226,0
20.45,83.95,4.479884,0
20.55,83.95,4.2322116,0
20.65,83.95,4.2644334,0
20.75,83.95,4.3976583,0
20.85,83.95,3.6987035,0
20.95,83.95,3.6321392,0
21.05,83.95,4.127848,0
21.15,83.95,4.531507,0
21.25,83.95,5.463136,0
21.35,83.95,5.4545307,0
21.45,83.95,4.2408276,0
21.55,83.95,2.3323467,0
21.65,83.95,2.2251797,0
21.75,83.95,2.031329,0
21.85,83.95,0.0,0
21.95,83.95,1.3987434,0
22.05,83.95,1.2700691,0
22.15,83.95,1.0194883,0
22.25,83.95,1.2759414,0
22.35,83.95,0.69591165,0
22.45,83.95,0.0,0
22.55,83.95,0.0,0
22.65,83.95,0.0,0
22.75,83.95,0.0,0
17.55,84.05,0.7714019,0
17.65,84.05,0.7477964,0
17.75,84.05,1.0652418,0
17.85,84.05,1.0346824,0
17.95,84.05,0.7030623,0
18.05,84.05,0.2586055,0
18.15,84.05,0.0,0
18.25,84.05,0.0,0
18.35,84.05,0.0,0
18.45,84.05,0.0,0
18.55,84.05,0.0,0
18.65,84.05,0.0,0
18.75,84.05,0.0,0
18.85,84.05,0.0,0
18.95,84.05,0.0,0
19.05,84.05,0.0,0
19.15,84.05,0.0,0
19.25,84.05,0.0,0
19.35,84.05,0.0,0
19.45,84.05,0.0,0
19.55,84.05,0.0,0
19.65,84.05,0.0,0
19.75,84.05,1.3744748,0
19.85,84.05,1.6811872,0
19.95,84.05,1.458624,0
20.05,84.05,1.735731,0
20.15,84.05,2.2289734,0
20.25,84.05,3.4572947,0
20.35,84.05,4.204934,0
20.45,84.05,4.2913337,0
20.55,84.05,3.8813436,0
20.65,84.05,4.1672926,0
20.75,84.05,4.3970017,0
20.85,84.05,4.2200656,0
20.95,84.05,3.9986475,0
21.05,84.05,3.7352746,0
21.15,84.05,4.4161267,0
21.25,84.05,5.471908,0
21.35,84.05,5.126515,0
21.45,84.05,4.4791274,0
21.55,84.05,2.6785445,0
21.65,84.05,1.7421592,0
21.75,84.05,1.308497,0
21.85,84.05,1.294859,0
21.95,84.05,0.59378344,0
22.05,84.05,1.1303464,0
22.15,84.05,1.4330322,0
22.25,84.05,0.7771695,0
22.35,84.05,0.76982915,0
22.45,84.05,0.5387523,0
22.55,84.05,0.35387373,0
22.65,84.05,0.39142773,0
22.75,84.05,0.0,0
17.55,84.15,0.69017917,0
17.65,84.15,0.6220379,0
17.75,84.15,0.58752924,0
17.85,84.15,0.7071405,0
17.95,84.15,0.71357226,0
18.05,84.15,0.0,0
18.15,84.15,0.0,0
18.25,84.15,0.0,0
18.35,84.15,0.0,0
18.45,84.15,0.0,0
18.55,84.15,0.0,0
18.65,84.15,0.0,0
18.75,84.15,0.0,0
18.85,84.15,0.0,0
18.95,84.15,0.0,0
19.05,84.15,0.0,0
19.15,84.15,0.0,0
19.25,84.15,0.0,0
19.35,84.15,0.0,0
19.45,84.15,0.0,0
19.55,84.15,0.0,0
19.65,84.15,0.8133956,0
19.75,84.15,1.4975388,0
19.85,84.15,1.7595558,0
19.95,84.15,1.9548844,0
20.05,84.15,1.8769429,0
20.15,84.15,2.19427,0
20.25,84.15,3.4503827,0
20.35,84.15,3.822662,0
20.45,84.15,3.857232,0
20.55,84.15,3.8729577,0
20.65,84.15,4.008021,0
20.75,84.15,4.160266,0
20.85,84.15,4.8020086,0
20.95,84.15,5.015534,0
21.05,84.15,4.4819613,0
21.15,84.15,4.482597,0
21.25,84.15,4.6229734,0
21.35,84.15,4.496984,0
21.45,84.15,3.1989388,0
21.55,84.15,2.810042,0
21.65,84.15,0.9085749,0
21.75,84.15,0.57310283,0
21.85,84.15,0.5090375,0
21.95,84.15,0.33510196,0
22.05,84.15,0.6404163,0
22.15,84.15,1.3284919,0
22.25,84.15,1.0630466,0
22.35,84.15,0.76701504,0
22.45,84.15,1.006089,0
22.55,84.15,1.6911516,0
22.65,84.15,1.6817397,0
22.75,84.15,0.9427615,0
17.55,84.25,0.37891746,0
17.65,84.25,0.40008017,0
17.75,84.25,0.341769,0
17.85,84.25,0.21049766,0
17.95,84.25,0.2471947,0
18.05,84.25,0.0,0
18.15,84.25,0.0,0
18.25,84.25,0.0,0
18.35,84.25,0.0,0
18.45,84.25,0.0,0
18.55,84.25,0.0,0
18.65,84.25,0.0,0
18.75,84.25,0.0,0
18.85,84.25,0.0,0
18.95,84.25,0.0,0
19.05,84.25,0.0,0
19.15,84.25,0.0,0
19.25,84.25,0.0,0
19.35,84.25,0.0,0
19.45,84.25,0.0,0
19.55,84.25,0.0,0
19.65,84.25,0.57845825,0
19.75,84.25,1.7064396,0
19.85,84.25,1.792161,0
19.95,84.25,1.8708822,0
20.05,84.25,2.1139593,0
20.15,84.25,2.3972645,0
20.25,84.25,3.6712008,0
20.35,84.25,3.8554873,0
20.45,84.25,4.0886016,0
20.55,84.25,3.9283204,0
20.65,84.25,3.9979348,0
20.75,84.25,4.2796073,0
20.85,84.25,4.7946935,0
20.95,84.25,5.0157886,0
21.05,84.25,5.0079756,0
21.15,84.25,4.5644946,0
21.25,84.25,3.9496799,0
21.35,84.25,3.2458286,0
21.45,84.25,2.7435977,0
21.55,84.25,3.2004063,0
21.65,84.25,1.5784689,0
21.75,84.25,0.8813212,0
21.85,84.25,0.5362045,0
21.95,84.25,0.3369288,0
22.05,84.25,0.47377434,0
22.15,84.25,0.77985734,0
22.25,84.25,0.85072833,0
22.35,84.25,0.9068785,0
22.45,84.25,2.712905,0
22.55,84.25,3.67502,0
22.65,84.25,3.0475903,0
22.75,84.25,2.028927,0
17.55,84.35,0.28507194,0
17.65,84.35,0.39548331,0
17.75,84.35,0.37318566,0
17.85,84.35,0.44310594,0
17.95,84.35,0.0,0
18.05,84.35,0.0,0
18.15,84.35,0.0,0
18.25,84.35,0.0,0
18.35,84.35,0.0,0
18.45,84.35,0.0,0
18.55,84.35,0.0,0
18.65,84.35,0.0,0
18.75,84.35,0.0,0
18.85,84.35,0.0,0
18.95,84.35,0.0,0
19.05,84.35,0.0,0
19.15,84.35,0.0,0
19.25,84.35,0.0,0
19.35,84.35,0.0,0
19.45,84.35,0.0,0
19.55,84.35,0.0,0
19.65,84.35,1.3644881,0
19.75,84.35,1.735662,0
19.85,84.35,1.8514421,0
19.95,84.35,1.8333632,0
20.05,84.35,2.1051838,0
20.15,84.35,2.7821598,0
20.25,84.35,3.5157104,0
20.35,84.35,3.9134705,0
20.45,84.35,4.0382957,0
20.55,84.35,3.9573345,0
20.65,84.35,4.3066187,0
20.75,84.35,4.6607122,0
20.85,84.35,5.0282207,0
20.95,84.35,5.0988054,0
21.05,84.35,4.812155,0
21.15,84.35,4.4162173,0
21.25,84.35,3.7061992,0
21.35,84.35,3.2320426,0
21.45,84.35,2.2780654,0
21.55,84.35,2.1494725,0
21.65,84.35,2.0308075,0
21.75,84.35,1.4063022,0
21.85,84.35,0.5858007,0
21.95,84.35,0.37674752,0
22.05,84.35,0.38474476,0
22.15,84.35,0.36870012,0
22.25,84.35,0.45539543,0
22.35,84.35,1.4147439,0
22.45,84.35,3.9704988,0
22.55,84.35,4.3585153,0
22.65,84.35,2.964735,0
22.75,84.35,0.0,0
17.55,84.45,0.23369224,0
17.65,84.45,0.35936943,0
17.75,84.45,0.45056334,0
17.85,84.45,0.4472455,0
17.95,84.45,0.0,0
18.05,84.45,0.0,0
18.15,84.45,0.0,0
18.25,84.45,0.0,0
18.35,84.45,0.0,0
18.45,84.45,0.0,0
18.55,84.45,0.0,0
18.65,84.45,0.0,0
18.75,84.45,0.0,0
18.85,84.45,0.0,0
18.95,84.45,0.0,0
19.05,84.45,0.0,0
19.15,84.45,0.0,0
19.25,84.45,0.0,0
19.35,84.45,0.0,0
19.45,84.45,0.0,0
19.55,84.45,0.0,0
19.65,84.45,1.2397398,0
19.75,84.45,1.6548083,0
19.85,84.45,1.9197447,0
19.95,84.45,2.1131132,0
20.05,84.45,2.470798,0
20.15,84.45,3.1191463,0
20.25,84.45,3.052442,0
20.35,84.45,3.3811607,0
20.45,84.45,3.6004894,0
20.55,84.45,3.6808195,0
20.65,84.45,3.7961318,0
20.75,84.45,4.156032,0
20.85,84.45,4.4683886,0
20.95,84.45,4.4187403,0
21.05,84.45,4.3014755,0
21.15,84.45,3.769218,0
21.25,84.45,3.6498454,0
21.35,84.45,3.44754,0
21.45,84.45,2.9355412,0
21.55,84.45,2.2904196,0
21.65,84.45,2.1926944,0
21.75,84.45,1.9874382,0
21.85,84.45,1.0865966,0
21.95,84.45,0.34730402,0
22.05,84.45,0.2306361,0
22.15,84.45,0.35234728,0
22.25,84.45,0.5531814,0
22.35,84.45,1.4297376,0
22.45,84.45,4.6412544,0
22.55,84.45,3.897665,0
22.65,84.45,2.5387912,0
22.75,84.45,0.0,0
17.55,84.55,0.25019163,0
17.65,84.55,0.36095306,0
17.75,84.55,0.44682705,0
17.85,84.55,0.470835,0
17.95,84.55,0.0,0
18.05,84.55,0.0,0
18.15,84.55,0.0,0
18.25,84.55,0.0,0
18.35,84.55,0.0,0
18.45,84.55,0.0,0
18.55,84.55,0.35591397,0
18.65,84.55,0.0,0
18.75,84.55,0.0,0
18.85,84.55,0.0,0
18.95,84.55,0.0,0
19.05,84.55,0.0,0
19.15,84.55,0.0,0
19.25,84.55,0.0,0
19.35,84.55,0.0,0
19.45,84.55,0.0,0
19.55,84.55,0.0,0
19.65,84.55,1.0399653,0
19.75,84.55,1.5179851,0
19.85,84.55,1.8632262,0
19.95,84.55,2.602102,0
20.05,84.55,3.0562048,0
20.15,84.55,3.5405416,0
20.25,84.55,3.6824257,0
20.35,84.55,3.1312478,0
20.45,84.55,2.9206116,0
20.55,84.55,3.1866097,0
20.65,84.55,3.5480976,0
20.75,84.55,3.6876497,0
20.85,84.55,3.875475,0
20.95,84.55,3.705061,0
21.05,84.55,3.2478712,0
21.15,84.55,2.972884,0
21.25,84.55,2.9392834,0
21.35,84.55,2.7807028,0
21.45,84.55,2.8514342,0
21.55,84.55,2.3270884,0
21.65,84.55,1.7042191,0
21.75,84.55,1.6443678,0
21.85,84.55,1.6963308,0
21.95,84.55,0.7088951,0
22.05,84.55,0.22219267,0
22.15,84.55,0.36627203,0
22.25,84.55,1.4006349,0
22.35,84.55,1.6976582,0
22.45,84.55,4.081873,0
22.55,84.55,4.2708163,0
22.65,84.55,2.9585748,0
22.75,84.55,2.2984638,0
17.55,84.65,0.32846135,0
17.65,84.65,0.38451433,0
17.75,84.65,0.4435145,0
17.85,84.65,0.46471992,0
17.95,84.65,0.0,0
18.05,84.65,0.0,0
18.15,84.65,0.0,0
18.25,84.65,0.0,0
18.35,84.65,0.0,0
18.45,84.65,0.0,0
18.55,84.65,0.3468802,0
18.65,84.65,0.0,0
18.75,84.65,0.0,0
18.85,84.65,0.0,0
18.95,84.65,0.0,0
19.05,84.65,0.0,0
19.15,84.65,0.0,0
19.25,84.65,0.0,0
19.35,84.65,0.0,0
19.45,84.65,0.68822193,0
19.55,84.65,0.74270415,0
19.65,84.65,1.3512305,0
19.75,84.65,1.370202,0
19.85,84.65,0.70592,0
19.95,84.65,2.4892666,0
20.05,84.65,3.0653865,0
20.15,84.65,3.4178252,0
20.25,84.65,3.434397,0
20.35,84.65,3.267612,0
20.45,84.65,2.5923734,0
20.55,84.65,2.8923237,0
20.65,84.65,3.3657808,0
20.75,84.65,3.2360566,0
20.85,84.65,3.1187654,0
20.95,84.65,2.7599485,0
21.05,84.65,2.6540592,0
21.15,84.65,2.71291,0
21.25,84.65,1.3616365,0
21.35,84.65,2.5522785,0
21.45,84.65,2.299041,0
21.55,84.65,2.0917222,0
21.65,84.65,1.7944193,0
21.75,84.65,1.6845218,0
21.85,84.65,1.6987681,0
21.95,84.65,1.2327484,0
22.05,84.65,0.33812246,0
22.15,84.65,0.3424274,0
22.25,84.65,1.2607187,0
22.35,84.65,1.6891965,0
22.45,84.65,2.4766912,0
22.55,84.65,3.6677966,0
22.65,84.65,3.3696444,0
22.75,84.65,2.4111755,0
17.55,84.75,0.3322047,0
17.65,84.75,0.50333947,0
17.75,84.75,0.46964818,0
17.85,84.75,0.0,0
17.95,84.75,0.0,0
18.05,84.75,0.0,0
18.15,84.75,0.0,0
18.25,84.75,0.0,0
18.35,84.75,0.31780127,0
18.45,84.75,0.2986928,0
18.55,84.75,0.33020133,0
18.65,84.75,0.6014243,0
18.75,84.75,0.0,0
18.85,84.75,0.0,0
18.95,84.75,0.0,0
19.05,84.75,0.0,0
19.15,84.75,1.0513995,0
19.25,84.75,1.0037154,0
19.35,84.75,0.94322145,0
19.45,84.75,1.0773429,0
19.55,84.75,1.0149479,0
19.65,84.75,1.5871696,0
19.75,84.75,1.4708076,0
19.85,84.75,2.2469556,0
19.95,84.75,4.0196505,0
20.05,84.75,3.3264697,0
20.15,84.75,3.4696488,0
20.25,84.75,3.254347,0
20.35,84.75,3.142887,0
20.45,84.75,2.9442902,0
20.55,84.75,2.7827432,0
20.65,84.75,2.898935,0
20.75,84.75,3.2584655,0
20.85,84.75,3.0093398,0
20.95,84.75,2.5772517,0
21.05,84.75,1.5962709,0
21.15,84.75,1.5580938,0
21.25,84.75,1.2813015,0
21.35,84.75,2.5822845,0
21.45,84.75,1.9980639,0
21.55,84.75,1.5620817,0
21.65,84.75,1.7215849,0
21.75,84.75,1.3589346,0
21.85,84.75,1.6313713,0
21.95,84.75,1.3538432,0
22.05,84.75,0.61667854,0
22.15,84.75,0.5066502,0
22.25,84.75,0.31148902,0
22.35,84.75,0.5730156,0
22.45,84.75,0.816879,0
22.55,84.75,1.0521343,0
22.65,84.75,2.9387627,0
22.75,84.75,2.2485106,0
17.55,84.85,0.344846,0
17.65,84.85,0.42785424,0
17.75,84.85,0.48504314,0
17.85,84.85,0.0,0
17.95,84.85,0.0,0
18.05,84.85,0.0,0
18.15,84.85,0.0,0
18.25,84.85,0.0,0
18.35,84.85,0.3811601,0
18.45,84.85,0.36411113,0
18.55,84.85,0.0,0
18.65,84.85,0.0,0
18.75,84.85,0.0,0
18.85,84.85,1.0843079,0
18.95,84.85,1.1642715,0
19.05,84.85,0.0,0
19.15,84.85,1.1109124,0
19.25,84.85,1.0884473,0
19.35,84.85,1.1552737,0
19.45,84.85,1.2573252,0
19.55,84.85,2.570245,0
19.65,84.85,2.131805,0
19.75,84.85,1.5688136,0
19.85,84.85,1.8903421,0
19.95,84.85,4.1971545,0
20.05,84.85,4.646822,0
20.15,84.85,5.022801,0
20.25,84.85,4.7296023,0
20.35,84.85,5.0724225,0
20.45,84.85,3.1818721,0
20.55,84.85,2.6171596,0
20.65,84.85,3.034302,0
20.75,84.85,3.4704027,0
20.85,84.85,3.7085645,0
20.95,84.85,3.0780559,0
21.05,84.85,1.6043609,0
21.15,84.85,1.4477661,0
21.25,84.85,1.4917369,0
21.35,84.85,1.5826037,0
21.45,84.85,2.2864492,0
21.55,84.85,1.0641623,0
21.65,84.85,0.92978597,0
21.75,84.85,0.83956766,0
21.85,84.85,1.1548187,0
21.95,84.85,1.0236465,0
22.05,84.85,0.5101713,0
22.15,84.85,0.7006505,0
22.25,84.85,0.5067142,0
22.35,84.85,0.30368227,0
22.45,84.85,0.2866758,0
22.55,84.85,0.24845967,0
22.65,84.85,0.51694256,0
22.75,84.85,0.73063016,0
17.55,84.95,0.36513376,0
17.65,84.95,0.46485093,0
17.75,84.95,0.49678162,0
17.85,84.95,0.0,0
17.95,84.95,0.0,0
18.05,84.95,0.0,0
18.15,84.95,0.0,0
18.25,84.95,0.0,0
18.35,84.95,0.40857908,0
18.45,84.95,0.0,0
18.55,84.95,0.0,0
18.65,84.95,0.0,0
18.75,84.95,0.68568397,0
18.85,84.95,0.993051,0
18.95,84.95,1.097915,0
19.05,84.95,0.0,0
19.15,84.95,0.0,0
19.25,84.95,1.1105409,0
19.35,84.95,1.2912365,0
19.45,84.95,1.3913612,0
19.55,84.95,1.3436435,0
19.65,84.95,2.5038505,0
19.75,84.95,2.160842,0
19.85,84.95,2.1186864,0
19.95,84.95,3.4753425,0
20.05,84.95,4.550128,0
20.15,84.95,5.572191,0
20.25,84.95,5.284884,0
20.35,84.95,5.222424,0
20.45,84.95,4.6843023,0
20.55,84.95,5.090952,0
20.65,84.95,4.4739246,0
20.75,84.95,3.1865067,0
20.85,84.95,3.8388345,0
20.95,84.95,3.346538,0
21.05,84.95,1.8595232,0
21.15,84.95,1.8966751,0
21.25,84.95,2.3846664,0
21.35,84.95,2.081637,0
21.45,84.95,1.4448832,0
21.55,84.95,0.85771966,0
21.65,84.95,0.40838665,0
21.75,84.95,0.14932086,0
21.85,84.95,0.16588138,0
21.95,84.95,0.13221277,0
22.05,84.95,0.10124123,0
22.15,84.95,0.1553918,0
22.25,84.95,0.17805284,0
22.35,84.95,0.09878706,0
22.45,84.95,0.0,0
22.55,84.95,0.12518801,0
22.65,84.95,0.20455687,0
22.75,84.95,0.07561242,0
17.55,85.05,0.40684634,0
17.65,85.05,0.48547703,0
17.75,85.05,0.5349006,0
17.85,85.05,0.0,0
17.95,85.05,0.0,0
18.05,85.05,0.0,0
18.15,85.05,0.0,0
18.25,85.05,0.0,0
18.35,85.05,0.44560283,0
18.45,85.05,0.0,0
18.55,85.05,0.0,0
18.65,85.05,0.0,0
18.75,85.05,0.6363379,0
18.85,85.05,0.9305855,0
18.95,85.05,1.0450166,0
19.05,85.05,0.0,0
19.15,85.05,0.0,0
19.25,85.05,1.1085386,0
19.35,85.05,1.2901293,0
19.45,85.05,1.3791727,0
19.55,85.05,2.7214904,0
19.65,85.05,2.6455123,0
19.75,85.05,2.5041606,0
19.85,85.05,2.5246623,0
19.95,85.05,3.171097,0
20.05,85.05,4.387402,0
20.15,85.05,6.530189,0
20.25,85.05,5.6982355,0
20.35,85.05,4.800163,0
20.45,85.05,4.3422174,0
20.55,85.05,4.522717,0
20.65,85.05,4.048811,0
20.75,85.05,4.042716,0
20.85,85.05,5.8120685,0
20.95,85.05,5.358745,0
21.05,85.05,1.4518744,0
21.15,85.05,2.140846,0
21.25,85.05,2.6682258,0
21.35,85.05,2.3709102,0
21.45,85.05,1.7767318,0
21.55,85.05,0.82515824,0
21.65,85.05,0.30287418,0
21.75,85.05,0.36360735,0
21.85,85.05,0.17955595,0
21.95,85.05,0.10583433,0
22.05,85.05,0.10558309,0
22.15,85.05,0.104966715,0
22.25,85.05,0.2202874,0
22.35,85.05,0.080736995,0
22.45,85.05,0.0,0
22.55,85.05,0.06926057,0
22.65,85.05,0.057184137,0
22.75,85.05,0.04189896,0
17.55,85.15,0.49545965,0
17.65,85.15,0.5104933,0
17.75,85.15,0.0,0
17.85,85.15,0.0,0
17.95,85.15,0.0,0
18.05,85.15,0.0,0
18.15,85.15,0.0,0
18.25,85.15,0.3330134,0
18.35,85.15,0.4726204,0
18.45,85.15,0.0,0
18.55,85.15,0.0,0
18.65,85.15,0.62945694,0
18.75,85.15,0.6566957,0
18.85,85.15,0.82924205,0
18.95,85.15,0.0,0
19.05,85.15,0.0,0
19.15,85.15,0.0,0
19.25,85.15,1.1106951,0
19.35,85.15,1.2634917,0
19.45,85.15,1.2554003,0
19.55,85.15,2.5232613,0
19.65,85.15,2.312349,0
19.75,85.15,1.3989599,0
19.85,85.15,3.014515,0
19.95,85.15,3.199731,0
20.05,85.15,4.057829,0
20.15,85.15,5.3071356,0
20.25,85.15,4.7689714,0
20.35,85.15,4.492553,0
20.45,85.15,4.3141923,0
20.55,85.15,4.855586,0
20.65,85.15,4.932529,0
20.75,85.15,4.541693,0
20.85,85.15,4.5467877,0
20.95,85.15,3.8335218,0
21.05,85.15,2.5571496,0
21.15,85.15,5.1161904,0
21.25,85.15,5.9540644,0
21.35,85.15,2.3685787,0
21.45,85.15,2.3787148,0
21.55,85.15,1.6686006,0
21.65,85.15,1.1396205,0
21.75,85.15,1.151589,0
21.85,85.15,0.44107223,0
21.95,85.15,0.24625027,0
22.05,85.15,0.13140519,0
22.15,85.15,0.08803518,0
22.25,85.15,0.31425276,0
22.35,85.15,0.12852356,0
22.45,85.15,0.0,0
22.55,85.15,0.072395794,0
22.65,85.15,0.09642842,0
22.75,85.15,0.06784357,0
17.55,85.25,0.7875501,0
17.65,85.25,0.4800679,0
17.75,85.25,0.0,0
17.85,85.25,0.0,0
17.95,85.25,0.0,0
18.05,85.25,0.0,0
18.15,85.25,0.0,0
18.25,85.25,0.33620214,0
18.35,85.25,0.46643704,0
18.45,85.25,0.0,0
18.55,85.25,0.0,0
18.65,85.25,0.6753685,0
18.75,85.25,0.75403935,0
18.85,85.25,0.7794569,0
18.95,85.25,0.0,0
19.05,85.25,0.0,0
19.15,85.25,0.0,0
19.25,85.25,1.188217,0
19.35,85.25,1.266034,0
19.45,85.25,1.2629673,0
19.55,85.25,2.4479616,0
19.65,85.25,2.094132,0
19.75,85.25,1.2130167,0
19.85,85.25,2.6799128,0
19.95,85.25,3.3256516,0
20.05,85.25,4.480744,0
20.15,85.25,4.857758,0
20.25,85.25,4.3073616,0
20.35,85.25,4.1270022,0
20.45,85.25,5.8765025,0
20.55,85.25,6.317978,0
20.65,85.25,6.232141,0
20.75,85.25,4.618885,0
20.85,85.25,3.0977225,0
20.95,85.25,5.274591,0
21.05,85.25,7.373008,0
21.15,85.25,8.426535,0
21.25,85.25,8.621135,0
21.35,85.25,8.117742,0
21.45,85.25,7.797766,0
21.55,85.25,6.198347,0
21.65,85.25,5.136138,0
21.75,85.25,1.5369358,0
21.85,85.25,0.71526504,0
21.95,85.25,0.88608795,0
22.05,85.25,0.22043513,0
22.15,85.25,0.13345449,0
22.25,85.25,0.25617772,0
22.35,85.25,0.46939605,0
22.45,85.25,0.0,0
22.55,85.25,0.057923503,0
22.65,85.25,0.17582977,0
22.75,85.25,0.11145701,0
17.55,85.35,1.4966433,0
17.65,85.35,0.88131547,0
17.75,85.35,0.44973966,0
17.85,85.35,0.0,0
17.95,85.35,0.0,0
18.05,85.35,0.3877373,0
18.15,85.35,0.31770113,0
18.25,85.35,0.35023043,0
18.35,85.35,0.39405963,0
18.45,85.35,0.56912893,0
18.55,85.35,0.59831125,0
18.65,85.35,0.6676304,0
18.75,85.35,0.0,0
18.85,85.35,0.0,0
18.95,85.35,0.0,0
